theta_dot_1,theta_dot_2,theta_dot_3,theta_dot_4,theta_dot_5,theta_dot_6,theta_dot_7,theta_dot_8,theta_dot_9,theta_dot_10,theta_dot_11,theta_dot_12,theta_dot_13,theta_dot_14,theta_dot_15,theta_dot_16,theta_dot_17,theta_dot_18,theta_dot_19,theta_dot_20,theta_dot_21,theta_dot_22,theta_dot_23,theta_dot_24,theta_dot_25,theta_dot_26,theta_dot_27,theta_dot_28,theta_dot_29,theta_dot_30,theta_dot_31,theta_dot_32,theta_dot_33,theta_dot_34,theta_dot_35,theta_dot_36,theta_dot_37,theta_dot_38,theta_dot_39,theta_dot_40,theta_dot_41,theta_dot_42,theta_dot_43,theta_dot_44,theta_dot_45,theta_dot_46,theta_dot_47,theta_dot_48,theta_dot_49,theta_dot_50,theta_dot_51,theta_dot_52,theta_dot_53,theta_dot_54,theta_dot_55,theta_dot_56,theta_dot_57,theta_dot_58,theta_dot_59,theta_dot_60,theta_dot_61,theta_dot_62,theta_dot_63,theta_dot_64,theta_dot_65,theta_dot_66,theta_dot_67,theta_dot_68,theta_dot_69,theta_dot_70,theta_dot_71,theta_dot_72,theta_dot_73,theta_dot_74,theta_dot_75,theta_dot_76,theta_dot_77,theta_dot_78,theta_dot_79,theta_dot_80,theta_dot_81,theta_dot_82,theta_dot_83,theta_dot_84,theta_dot_85,theta_dot_86,theta_dot_87,theta_dot_88,theta_dot_89,theta_dot_90,theta_dot_91,theta_dot_92,theta_dot_93,theta_dot_94,theta_dot_95,theta_dot_96,theta_dot_97,theta_dot_98,theta_dot_99,theta_dot_100,theta_dot_101,theta_dot_102,theta_dot_103,theta_dot_104,theta_dot_105,theta_dot_106,theta_dot_107,theta_dot_108,theta_dot_109,theta_dot_110,theta_dot_111,theta_dot_112,theta_dot_113,theta_dot_114,theta_dot_115,theta_dot_116,theta_dot_117,theta_dot_118,theta_dot_119,theta_dot_120,theta_dot_121,theta_dot_122,theta_dot_123,theta_dot_124,theta_dot_125,theta_dot_126,theta_dot_127,theta_dot_128,theta_dot_129,theta_dot_130,theta_dot_131,theta_dot_132,theta_dot_133,theta_dot_134,theta_dot_135,theta_dot_136,theta_dot_137,theta_dot_138,theta_dot_139,theta_dot_140,theta_dot_141,theta_dot_142,theta_dot_143,theta_dot_144,theta_dot_145,theta_dot_146,theta_dot_147,theta_dot_148,theta_dot_149,theta_dot_150,theta_dot_151,theta_dot_152,theta_dot_153,theta_dot_154,theta_dot_155,theta_dot_156,theta_dot_157,theta_dot_158,theta_dot_159,theta_dot_160,theta_dot_161,theta_dot_162,theta_dot_163,theta_dot_164,theta_dot_165,theta_dot_166,theta_dot_167,theta_dot_168,theta_dot_169,theta_dot_170,theta_dot_171,theta_dot_172,theta_dot_173,theta_dot_174,theta_dot_175,theta_dot_176,theta_dot_177,theta_dot_178,theta_dot_179,theta_dot_180,theta_dot_181,theta_dot_182,theta_dot_183,theta_dot_184,theta_dot_185,theta_dot_186,theta_dot_187,theta_dot_188,theta_dot_189,theta_dot_190,theta_dot_191,theta_dot_192,theta_dot_193,theta_dot_194,theta_dot_195,theta_dot_196,theta_dot_197,theta_dot_198,theta_dot_199,theta_dot_200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15585026,-0.17125228,-0.18155923,-0.09338186,-0.025214057,-0.004117216,-0.00045240336,-3.098927e-05,-1.3068086e-05,7.807542e-06,-2.508638e-06,3.7844216e-06,-5.836629e-06,3.6778877e-06,1.5249153e-06,-5.8800224e-06,5.3631775e-06,-7.959915e-07,-4.5362585e-06,1.8584004e-06,5.3667054e-06,-6.19519e-06,7.64334e-06,-7.5512417e-06,-1.3300097e-06,1.6283639e-06,6.47158e-06,-6.287932e-06,7.1267596e-06,-7.469115e-06,1.9975018e-07,7.6146234e-06,-9.200388e-06,5.199486e-06,-4.4493004e-07,-5.5925702e-06,3.6840738e-06,2.9160374e-06,-3.0679198e-06,-2.4085384e-06,5.5117544e-06,9.769097e-07,-3.287128e-06,-4.018512e-06,5.579973e-06,-4.9453065e-06,1.1103654e-05,-1.1366035e-05,5.9883964e-06,-6.565357e-06,6.4982405e-06,-9.996256e-07,1.3056682e-06,-6.4445744e-06,5.962558e-06,-6.9299062e-06,7.4169157e-06,-2.453201e-06,-7.807157e-07,8.4168636e-07,1.5690582e-06,-5.8995784e-06,6.135323e-06,-1.61774e-07,-5.7808084e-06,2.6752514e-07,-3.5896375e-07,5.717747e-06,5.511285e-07,-6.9406374e-06,6.142911e-06,1.8594301e-06,-1.3146279e-06,-5.3974204e-06,-8.9520387e-07,5.777037e-06,5.8018018e-06,-8.658306e-06,-4.326609e-06,7.9945185e-06,-6.4657816e-06,6.9551083e-06,-6.10412e-06,8.975198e-06,-8.5827e-06,3.1909362e-06,-2.4037201e-06,6.2320164e-06,-3.7879195e-06,-7.2470385e-07,-1.5158844e-06,3.4272105e-06,-2.9674998e-06,4.5055913e-06,-4.913746e-06,4.401333e-06,-6.852217e-06,5.942289e-06,-4.819475e-06,5.1068864e-06,-5.1914066e-07,-4.494488e-06,5.016591e-06,-1.5367519e-07,-5.703048e-06,6.194037e-06,-6.622223e-07,5.9549996e-07,-6.0633183e-06,6.8443187e-06,-8.989624e-07,-7.2445687e-06,6.933939e-06,-4.0490927e-06,3.5340947e-06,1.0800128e-06,-3.419536e-06,-8.8719695e-08,3.288947e-06,-6.0427287e-06,2.6757561e-06,3.480231e-06,-2.427582e-06,1.3423306e-06,-1.5454141e-06,-1.0765533e-06,3.8227786e-06,-3.481699e-06,-2.7713277e-06,3.0853516e-06,2.5516729e-06,-2.0381917e-06,1.9646557e-06,-2.3097487e-06,-4.0449714e-07,3.2736916e-06,-3.3793183e-06,1.8836228e-07,3.5447824e-06,-3.6760312e-06,-1.2525948e-07,2.7971848e-06,-2.5753327e-06,3.7744273e-06,-4.600042e-06,-1.6075134e-06,8.821685e-06,-9.752942e-06,6.4418005e-06,-2.7258577e-06,-1.7603337e-07,2.2559686e-06,-2.0672455e-06,-3.1815637e-07,5.770716e-07,1.593326e-06,-1.4203594e-06,-1.228433e-06,3.4444122e-06,-2.7681112e-06,4.285613e-08,-4.4463454e-07,1.7936057e-06,-3.9405375e-08,-1.6335213e-06,1.8409208e-06,-4.3071805e-07,2.498117e-07,-1.7240208e-06,1.9177937e-06,-4.6303546e-07,3.8379284e-07,-1.9121837e-06,1.7464403e-06,6.944455e-08,-3.2440785e-06,3.0639162e-06,2.3990256e-07,-1.4449475e-06,1.2972649e-06,5.308657e-08,-9.180136e-07,1.8147189e-07,-9.0009834e-08,-7.121692e-07,8.1383575e-07,5.301527e-07,-6.5115324e-07,8.3334584e-07,-7.609892e-07,3.1380827e-09,3.592199e-07,-7.2063096e-07,6.154404e-07,1.488762e-07,-2.5279152e-07,-2.0380457e-07,3.3020044e-07,-1.6510015e-07,-4.4056304e-16
-0.15968537,-0.15456074,-0.17247231,-0.14746355,-0.16329867,-0.20135908,-0.15664315,-0.07608091,-0.02507585,-0.005983201,-0.0011026385,-0.00014891183,-2.082992e-05,2.616707e-06,-3.8076091e-06,-1.1647487e-05,1.2651813e-05,-2.1285136e-06,1.1863298e-05,-5.850194e-06,-2.2722472e-06,-6.9776415e-06,9.969714e-07,-1.1592958e-06,1.2802863e-05,-4.380724e-06,7.4382214e-08,-1.8393185e-06,-2.5975062e-06,1.6901848e-06,-5.5494925e-06,7.9327293e-07,1.3635754e-06,8.733835e-06,-7.478903e-06,7.950565e-06,-3.68061e-06,-8.528828e-06,5.0290346e-06,7.939932e-06,-7.475309e-06,-8.733038e-06,7.7120685e-06,6.7444234e-06,-1.8117103e-06,-2.5414386e-06,6.935147e-06,-1.6529544e-05,1.0941272e-05,-1.7168271e-06,-2.6555847e-06,5.65877e-06,-1.6022166e-06,-4.2686625e-06,-1.8633532e-06,8.024805e-06,-8.624457e-06,5.599262e-06,2.3123694e-06,-5.0894914e-06,1.2216665e-06,-5.2618657e-06,8.486795e-07,3.7747507e-06,2.1154453e-06,-7.2739094e-06,1.0170394e-05,-9.636215e-06,8.872222e-06,1.5856416e-06,-3.7898228e-06,-5.7060033e-06,7.869007e-06,-8.873349e-06,-5.955799e-07,8.406654e-06,-9.125342e-06,6.6959856e-06,8.838234e-06,-4.94511e-06,2.370727e-06,-1.1589996e-05,6.6806797e-06,-5.486131e-06,5.103775e-06,2.435388e-07,-5.2836826e-06,1.1136347e-05,-5.633236e-06,-2.828813e-07,-4.90059e-06,6.756921e-06,-1.385623e-06,-4.369041e-06,5.816471e-06,-1.3639071e-06,-5.6064728e-06,5.9032714e-06,-6.9025127e-06,7.461575e-06,8.3141816e-07,-8.414193e-06,8.66476e-06,-6.538567e-07,-6.285767e-06,5.217898e-06,2.1326043e-06,3.157173e-07,-7.802603e-06,4.6890445e-06,-2.1433634e-06,-1.8241273e-07,3.6928964e-06,-7.5289395e-06,8.545156e-06,-1.01385585e-05,9.677216e-06,5.515069e-07,-5.7991923e-07,-9.071565e-06,4.1928806e-06,5.647062e-06,-3.8416842e-06,2.9184682e-06,-4.018482e-06,-2.1642926e-07,5.4003526e-06,-6.0572393e-06,-4.9450528e-06,5.1536226e-06,5.5070523e-06,-4.255963e-06,4.0272075e-06,-4.1283415e-06,-6.9191077e-07,4.932578e-06,-4.969053e-06,-7.3561366e-09,5.180825e-06,-4.7523763e-06,-9.931302e-07,5.544481e-06,-4.676245e-06,5.3722315e-06,-6.7963233e-06,-3.9094007e-06,6.739088e-06,2.4091223e-06,8.4534116e-07,-4.8051056e-06,2.34614e-08,4.8586253e-06,-4.8356474e-06,-9.58389e-07,1.6552292e-06,3.7002874e-06,-3.8917765e-06,-1.3535303e-06,5.9142885e-06,-4.9780497e-06,-4.024462e-07,-4.3501973e-07,3.5054336e-06,-2.6106827e-07,-3.0812246e-06,3.3814777e-06,2.5645667e-08,-6.5203017e-07,-2.6521639e-06,3.210116e-06,-1.8532691e-07,4.522591e-08,-3.264925e-06,3.696012e-06,-9.0074593e-07,-5.3636827e-06,5.408892e-06,5.0968765e-07,-2.7635356e-06,2.723782e-06,-1.2589581e-07,-1.557155e-06,1.852353e-07,-1.7872131e-07,-1.2912475e-06,1.3875703e-06,1.5005874e-06,-1.5503492e-06,1.4882861e-06,-1.3502639e-06,-1.10985795e-07,7.897196e-07,-1.4628425e-06,1.425949e-06,6.8835284e-08,-4.620441e-07,-3.2240723e-07,5.5342866e-07,-2.7671427e-07,-1.1646048e-15
-0.15709122,-0.15499827,-0.16116838,-0.16084075,-0.15306897,-0.17856072,-0.15423553,-0.14808244,-0.1953205,-0.19866829,-0.13597979,-0.06579769,-0.023833886,-0.0067299185,-0.0015262186,-0.00028601594,-3.833321e-05,-2.5486133e-05,-1.1294611e-05,8.8593415e-06,1.0453441e-05,-5.370151e-06,2.4568171e-06,5.1569377e-06,2.7698352e-06,-1.427012e-05,6.549911e-06,-5.292006e-06,6.6161415e-06,-5.568196e-06,2.456845e-06,1.0024899e-05,-1.2484759e-05,3.685542e-06,-1.1476445e-05,1.9778858e-05,-2.5112197e-06,-1.3840292e-05,1.6781157e-06,-4.5841757e-06,1.2535139e-05,-3.9724256e-07,3.2036507e-06,1.0706257e-06,6.3403706e-07,-5.1262277e-06,-5.776495e-06,5.9667814e-06,1.0360888e-05,-8.239244e-06,-6.2695135e-06,2.2907604e-06,-3.5093658e-06,1.1060503e-05,-1.2570985e-05,1.8885617e-06,-2.923817e-06,4.358285e-06,2.0290372e-06,-5.8263668e-06,-9.9904945e-08,1.2611898e-05,2.7575004e-07,-1.4376265e-05,-1.5317324e-06,5.141576e-06,5.9506483e-06,-1.0599018e-06,2.809586e-07,-9.364876e-07,1.1613934e-06,-4.069799e-06,-1.00667385e-05,1.1493583e-05,-8.802258e-06,1.0223611e-05,-2.4014869e-06,6.9781086e-06,-4.546307e-06,-3.3539786e-07,-4.6055035e-07,1.2329313e-06,4.5586694e-06,-8.193911e-06,-2.3612636e-06,1.0731771e-05,3.0196955e-07,8.473651e-08,-1.01515225e-05,-2.5874476e-06,4.5162587e-06,4.525468e-06,1.106874e-06,-1.3450977e-05,1.274836e-05,-2.850082e-06,-2.4734165e-06,2.6464495e-06,-5.2068585e-06,6.759666e-06,2.0321652e-07,-5.852894e-06,6.083385e-06,-1.0144656e-06,4.019982e-06,-8.644322e-06,6.1603637e-06,2.5631664e-06,-2.064077e-06,-1.0298563e-05,1.0625992e-06,7.2248604e-06,1.9837161e-07,-7.218982e-06,1.7396964e-06,4.2521533e-06,-3.5696013e-07,6.320398e-06,-1.052117e-05,4.2771503e-06,-1.9764484e-06,5.3991266e-06,-2.8374338e-06,2.276747e-06,-3.986099e-06,-6.7265523e-07,5.3508074e-06,-4.793161e-06,-9.999382e-06,8.6677055e-06,5.7733496e-06,-3.3473625e-06,3.88106e-06,-4.9718196e-06,-3.3413156e-07,5.0377175e-06,-4.781804e-06,-4.318213e-07,5.0074264e-06,-4.5765883e-06,-3.9160503e-07,4.8279685e-06,-3.2012993e-06,3.5618623e-06,-6.9363236e-06,-5.396918e-06,8.214621e-06,5.2627543e-06,-1.1632694e-06,-4.9956666e-06,-2.8374632e-07,5.459294e-06,-5.174753e-06,-1.7463909e-06,2.410332e-06,4.625925e-06,-5.187387e-06,-1.0100567e-06,6.337284e-06,-5.704169e-06,-9.370131e-07,-2.900115e-07,4.681785e-06,-2.756524e-07,-3.6444815e-06,3.7976881e-06,2.1731513e-07,-6.353226e-07,-3.2807038e-06,3.5846479e-06,-4.0629097e-08,1.1254831e-07,-3.757333e-06,4.100632e-06,-1.1540839e-06,-7.055711e-06,7.101968e-06,9.3576887e-07,-3.6555869e-06,3.361522e-06,6.31671e-08,-1.9118227e-06,2.4689598e-07,-9.353671e-07,-1.5064157e-06,2.1844285e-06,2.212371e-06,-2.510984e-06,2.2336749e-06,-1.9066181e-06,-1.2487608e-07,1.0389764e-06,-2.05352e-06,2.0566622e-06,1.1181411e-07,-6.5123464e-07,-5.162593e-07,8.4141766e-07,-4.1942596e-07,-5.091654e-09
-0.1534164,-0.15715836,-0.1527733,-0.1636048,-0.15195744,-0.16563624,-0.16378109,-0.15047589,-0.17964315,-0.16878259,-0.1414991,-0.17353821,-0.21128383,-0.18687987,-0.11949832,-0.057867613,-0.02212003,-0.006891784,-0.0017826775,-0.00040767266,-6.079106e-05,-1.6715072e-05,1.9507288e-06,-5.4664015e-06,5.962892e-06,-7.664897e-06,1.1224626e-05,-7.2588077e-06,1.4682966e-05,-1.3882458e-05,-4.532634e-06,2.3245411e-06,-2.5461736e-06,8.723262e-06,-1.655657e-05,5.492704e-06,2.5338434e-06,-5.405275e-06,1.1502594e-05,-1.1386096e-05,1.5650043e-05,8.283103e-06,-1.0849206e-05,-6.0656785e-06,4.154839e-06,-2.240501e-06,1.2758798e-06,2.7262658e-06,8.162947e-06,-2.0222533e-05,4.056952e-06,8.80143e-06,-5.6142803e-06,4.27139e-07,-1.5899042e-05,1.1298483e-05,7.4610366e-06,-2.5727118e-07,3.5595822e-06,-7.936525e-06,-3.3140589e-06,1.1145162e-06,-1.1717336e-05,1.1428681e-05,1.3535622e-05,6.717727e-07,-7.53582e-06,-6.971672e-06,1.5753927e-06,7.860411e-06,-6.1720134e-06,4.8776287e-06,-4.457333e-06,2.3374753e-06,-7.6013816e-06,-4.050032e-06,8.396645e-06,-5.7640905e-06,6.453458e-06,3.249303e-06,-9.415669e-06,4.855589e-06,8.882406e-06,-3.735049e-06,1.984381e-06,-8.911324e-06,5.0998906e-06,-3.7085524e-06,4.858163e-06,6.318639e-06,-6.0660614e-06,-1.3942577e-05,1.0692289e-05,-6.8979525e-06,8.541799e-06,-5.4197545e-07,-1.4853524e-06,4.2329876e-07,-2.1494634e-06,3.0012668e-06,8.007645e-07,-2.7692322e-06,3.278742e-06,-4.534379e-07,-2.8922877e-06,7.3018996e-06,-5.0210747e-07,-8.113222e-07,-8.442413e-06,4.6719933e-06,7.4032965e-07,-4.7763847e-06,2.1785524e-06,1.9517495e-06,-9.6366875e-06,9.470982e-06,-9.232545e-06,6.580074e-06,5.3240697e-06,3.51172e-06,-5.9849394e-06,1.5760301e-06,-3.3442961e-07,7.34649e-07,-3.099993e-06,-2.9393755e-08,2.7437584e-06,-7.730953e-06,-3.9615743e-06,7.892822e-06,4.1255616e-06,-1.6969263e-06,2.125652e-06,-3.157745e-06,-3.1681225e-07,2.4824794e-06,-2.257874e-06,-4.2862501e-07,2.9711045e-06,-2.8619886e-06,-4.978067e-07,3.7627378e-06,-1.438799e-06,1.3514185e-06,-5.509029e-06,5.701416e-06,-4.8472207e-06,-4.318794e-06,9.793102e-06,-4.1860285e-06,-1.5865439e-07,3.747547e-06,-4.345336e-06,-9.4674954e-07,1.5197307e-06,4.2650363e-06,-4.636782e-06,-1.812267e-07,4.8251068e-06,-5.2752166e-06,-1.110493e-06,2.4329245e-07,4.506909e-06,-2.747587e-07,-2.8526563e-06,2.8935804e-06,6.153136e-07,-9.205297e-07,-2.477871e-06,2.8787047e-06,4.584839e-07,-3.3407935e-07,-3.4374912e-06,3.4467892e-06,-6.962889e-07,-8.904276e-06,9.393614e-06,3.8927254e-07,-3.885408e-06,3.717715e-06,2.1499703e-07,-2.1339695e-06,3.9483044e-07,-2.158831e-06,-1.1104627e-06,2.6929151e-06,3.0609647e-06,-3.741434e-06,2.9781488e-06,-2.4114236e-06,5.74898e-08,1.0222016e-06,-2.2884503e-06,2.4298406e-06,1.9539651e-07,-8.490753e-07,-6.32601e-07,1.0461008e-06,-5.195958e-07,-1.2152905e-08
-0.15153974,-0.15414703,-0.15312292,-0.15616377,-0.15813464,-0.15368678,-0.16734384,-0.15167955,-0.16642003,-0.17019421,-0.14917725,-0.17410122,-0.18357432,-0.14933784,-0.15211529,-0.19848788,-0.21489117,-0.17250489,-0.10547374,-0.051063877,-0.020205239,-0.006696719,-0.0018834813,-0.00045945172,-0.00010069209,-9.289028e-06,-9.658859e-06,-2.1147648e-06,-2.3720158e-06,2.6053535e-06,-6.4876167e-06,-1.2582256e-05,8.792902e-06,6.6556836e-06,5.619083e-07,-7.381155e-06,2.30267e-06,-4.032609e-06,1.8231049e-05,-1.3684622e-05,2.3231828e-06,-4.392804e-07,-1.2783774e-05,2.3006744e-05,-1.9715117e-06,-4.620965e-06,-6.940616e-06,-2.2861664e-06,2.6871367e-06,-6.755073e-07,4.7540793e-06,-7.928871e-06,-3.857661e-06,1.2916834e-05,-1.1429161e-06,1.8881388e-05,-1.1021585e-05,-1.6714617e-05,-6.8234326e-06,1.1078549e-05,1.6158947e-05,-2.7844235e-06,-1.637073e-05,-3.4130098e-06,5.597134e-06,-2.5036657e-06,7.0392985e-06,8.478857e-06,-4.79145e-08,-3.5975305e-07,-6.228016e-06,-1.3606476e-06,3.9335146e-06,-8.160113e-06,6.1604087e-06,3.7259956e-06,-1.0475783e-05,-1.7669546e-06,1.4819706e-07,-5.585417e-06,7.137317e-06,-5.522215e-07,-1.4606183e-06,5.2423993e-06,-2.2253923e-06,8.28557e-06,4.5651377e-06,-8.472043e-06,-9.507973e-06,-4.531252e-06,9.958523e-06,4.4310156e-07,1.0762545e-05,-6.581554e-06,-8.627617e-06,3.4871555e-06,1.9827971e-06,7.1100783e-07,-2.1947671e-06,2.5950296e-06,8.21593e-08,-7.1424955e-07,2.0806638e-06,-4.003383e-06,4.380804e-06,3.5073147e-06,9.62124e-07,-1.0344324e-05,-7.069556e-09,5.422872e-06,-1.0672463e-06,3.875986e-06,-4.0543086e-06,-1.0985784e-05,7.765199e-06,-5.299776e-06,5.093409e-06,1.228223e-06,2.9289126e-06,1.1373142e-05,-1.0774221e-05,1.406084e-06,-8.5677146e-07,2.4500795e-07,-2.6013352e-06,6.4459925e-08,-1.2015184e-07,-9.783534e-06,4.3579007e-06,3.512208e-06,5.3180975e-06,-1.5671583e-06,8.3460367e-07,-1.9945608e-06,-3.1122616e-07,1.6117217e-06,-1.7039115e-06,-1.005841e-07,1.9319164e-06,-2.3428875e-06,1.8566223e-07,2.994084e-06,-1.10453e-06,1.4924963e-06,-6.404758e-06,7.599954e-06,4.2179067e-07,-1.2918321e-05,4.4095514e-06,3.0235776e-06,2.2313115e-07,2.4033188e-06,-2.9955463e-06,-1.0704205e-06,1.2203124e-06,3.274852e-06,-2.5181012e-06,-6.14386e-07,2.505551e-06,-2.6662071e-06,-3.3088816e-06,1.6033379e-06,4.240953e-06,-5.41946e-07,-1.1865694e-06,1.7471611e-06,8.125217e-07,-8.8891085e-07,-2.1801307e-06,2.1742976e-06,9.82666e-07,-8.2980745e-07,-2.6242624e-06,2.5064735e-06,-3.377008e-07,-1.0617772e-05,1.1157342e-05,-1.2447498e-07,-2.8815753e-06,2.9968278e-06,4.103103e-07,-2.0919647e-06,3.9585e-07,-3.0121398e-06,-1.520728e-06,4.495875e-06,2.6130788e-06,-4.0045275e-06,2.860981e-06,-2.2747122e-06,-2.867089e-07,1.6150923e-06,-2.7331982e-06,2.6136493e-06,2.9754497e-07,-9.1105926e-07,-8.0050484e-07,1.2219423e-06,-6.042098e-07,-2.611331e-08
-0.15033786,-0.14977321,-0.15456185,-0.15012904,-0.1589153,-0.15155953,-0.16035417,-0.15866372,-0.15459189,-0.17070262,-0.15354553,-0.16398622,-0.1773995,-0.1527663,-0.16405345,-0.1909881,-0.16779016,-0.14375953,-0.17384094,-0.21601412,-0.21069656,-0.15744273,-0.093031995,-0.044913016,-0.0181567,-0.0062579773,-0.0018871747,-0.0005002859,-0.00012746098,8.933426e-06,-9.396215e-06,-2.2302959e-06,-6.395458e-07,-1.560075e-05,1.7425793e-05,-1.2110782e-05,6.04446e-06,-9.081103e-07,-6.535162e-06,-4.4040285e-06,3.2991609e-06,1.7945375e-05,-1.23642e-05,-1.064093e-05,-1.1579152e-05,7.1179898e-06,8.1490025e-06,1.778318e-05,-2.2640072e-05,1.3384684e-05,-6.272741e-06,2.375994e-06,9.862039e-06,4.2181205e-06,-1.3657385e-05,-9.900235e-06,-4.300787e-06,2.809184e-05,-9.7198845e-06,6.740205e-06,-1.4410943e-05,-1.2649183e-05,1.48430345e-05,8.865912e-06,-9.169768e-06,-1.9531037e-06,1.1903458e-05,-1.9430305e-05,1.2076964e-05,7.0154115e-06,-5.1155625e-06,1.7999574e-06,2.6056036e-06,1.647268e-07,1.4313332e-05,-1.7807495e-05,-7.504604e-06,8.201766e-06,-2.3231373e-06,-5.553615e-06,-9.778443e-06,3.878903e-06,-7.83565e-06,8.791436e-06,1.39132635e-05,-8.972385e-06,-2.3459422e-06,1.2079028e-05,-2.8081245e-06,-3.140523e-06,-7.3637048e-06,-7.3363185e-06,2.311035e-06,5.314628e-06,5.990857e-06,1.6329748e-05,-1.6940889e-05,4.02395e-07,-6.475458e-07,9.019693e-07,9.488831e-07,-1.7324029e-06,4.408925e-06,-8.0957e-06,1.150907e-05,-4.0207237e-06,-7.748075e-06,1.875168e-06,1.9686393e-06,1.067672e-05,-7.7968125e-06,-3.3814163e-06,-8.164706e-06,1.3532033e-06,1.4308533e-05,-1.4758707e-05,6.3846205e-06,7.4967643e-06,-2.9418843e-06,-4.0416003e-07,7.326053e-06,-5.9935264e-06,3.0468576e-07,1.5454032e-07,-3.3128274e-06,-3.3416165e-07,-9.469992e-06,2.2205907e-06,5.251149e-06,3.2489928e-07,5.5654823e-06,-2.100092e-06,1.3689761e-06,-1.9055454e-06,-4.1810557e-07,8.8766024e-07,-1.1974008e-06,2.9475012e-07,1.1922124e-06,-1.9295685e-06,1.0289834e-06,1.486027e-06,1.1905068e-07,5.908792e-09,-5.2232076e-06,-1.7825735e-07,1.41946875e-05,-1.0477348e-05,-1.3092281e-05,1.1556637e-05,5.190961e-08,1.694801e-06,-1.9218853e-06,-4.4930403e-07,-7.8444737e-07,4.8853803e-06,-2.7129606e-06,-1.6600522e-07,1.8015246e-06,-2.1714009e-06,-5.7886764e-06,4.1669828e-06,3.631967e-06,-1.8609762e-07,-1.1389084e-06,1.6063311e-06,7.135513e-07,-8.038527e-07,-1.5688993e-06,1.6422122e-06,7.4387714e-07,-6.1650746e-07,-1.8584731e-06,1.3360784e-06,-1.3456543e-08,-1.2372471e-05,1.2999913e-05,-5.1037176e-07,-2.038981e-06,2.4116503e-06,4.1609385e-07,-1.7817376e-06,-1.9520012e-07,-3.521647e-06,-1.5494292e-06,5.8587993e-06,2.2553133e-06,-4.3581463e-06,3.053124e-06,-2.2761621e-06,-4.870741e-07,1.8514155e-06,-3.0910105e-06,2.9725306e-06,4.068406e-07,-1.1953405e-06,-7.946865e-07,1.3199231e-06,-6.4826224e-07,-3.954898e-08
